x,y,z
12.636235956838718,7.972871129530033,15.461568395764438
12.235642710776713,8.88971478685798,15.555879217283609
14.332508129406548,9.486480186573976,17.589117737542885
14.875125228575666,8.937876952954387,17.673956032238507
13.978720519768233,10.533721462926328,17.749889563815156
12.356594093362489,12.574161501361285,17.813724962754065
3.612312788275737,17.36686342932236,17.86880524391377
17.828023858031454,0.0,17.91380555450366
9.352560431577755,-15.261991519244264,17.949773103486276
12.358187527971204,-13.0228124014712,17.976599432606704
17.986076269055552,0.0,17.993036787685394
-16.47525252006849,7.249284607932354,17.99980656531011
-11.565961192654585,13.78377580315134,17.996720405207203
-16.009478761635634,8.15723686219407,17.983921851771054
-16.645861958974695,6.6410255294937945,17.960815853037808
-15.305893283561428,9.196708513130575,17.92803929655162
17.773726613735167,0.0,17.886505501277576
-1.1986786441870134,-19.5982225947431,19.816581713115923
4.799668696129949,-18.898740696892524,19.747758299595304
13.857249694871005,-13.499135002336079,19.6700495717229
10.722493148576422,-15.896749827224857,19.583127924044675
8.542128136708891,-16.94727166887993,19.48248203184213
17.144752029129254,-7.633335405870164,19.373831607131862
18.383931103542462,2.3387314293947186,19.25206282181739
14.006564154686547,11.752902816258498,19.122902994068703
18.022317459937582,0.0,18.985424651525488
17.726643305418254,0.0,18.829043154349748
17.416832415566894,0.0,18.663779046895563
17.090324840481614,0.0,18.48800954158214
16.747855610145887,0.0,18.301833574888548
16.39019568723228,0.0,18.105355940843737
16.022505217162823,0.0,17.90112019800036
17.19581246606424,0.0,19.450138155124073
16.757711737861527,0.0,19.20077233428264
16.31190378180041,0.0,18.943650207908956
15.843640630550107,0.0,18.669764162198256
-15.368411235600723,0.20118352352875363,18.38842070284103
-8.377901932100718,12.304597055730444,18.096726838295183
3.8419138039010465,13.853493627567424,17.784257456372472
12.199532656249707,6.623805788636043,17.475663950423392
13.106471409008972,-2.666541745493864,17.15370271884405
7.689079979995114,-10.296926859068755,16.814350640972062
-1.2918072283490891,-12.290724775112373,16.488946646486017
-7.802132332573843,-8.896626833003449,16.13471763523913
-10.701315785356481,-3.684758523430811,15.779560310447582
-10.585171061890536,2.1535773923348427,15.415724045760257
-7.699688402940423,6.812108859289804,15.03903064450317
-4.077326677709099,9.843537363550956,15.990923474717256
0.616403030962922,10.078100471272847,15.566836508815317
4.35798216338441,8.46154523685458,15.11385995503152
8.85625633843995,0.0,14.579099839241064
6.116292432893165,5.653842569167463,14.13859717978388
6.459348043017522,4.356885268264794,13.67454412706002
6.536422023784148,3.1527957140923673,13.19732786939311
4.392341063679784,0.0,10.26723845677672
3.9704327236937016,0.0,9.761679433819205
5.858859078134697,0.0,11.858019137918134
0.7931223274456388,-5.30690540903682,11.348139490583005
-0.3432107945798281,-4.908143028986903,10.866603753554102
-1.3079585605731103,-4.278139682719329,10.361793743540906
-1.999241776525669,-3.4979476244765353,9.833376728344687
-2.346207922767049,-2.7714527303356613,9.335357191736437
-2.5891462617549488,-2.37251543373674,9.555414351462296
-2.60026975390549,-1.672549707979784,8.96577436899899
-2.461054596320165,-1.1607087020922295,8.411119073855804
-2.1718680333640354,-0.9107398512160813,7.825112731053743
-1.896273733601821,-0.6529394088349971,7.2210799929136
-1.65355061025814,-0.4353435445900009,6.667635761106267
-1.3821682441636731,-0.2812053074655151,6.055789574619332
-1.1373755193828547,-0.16998191028175055,5.468106737308164
-0.9060594982291238,-0.10723920855401872,4.870521210061644
-0.7042322736760855,-0.04924471776589723,4.284244433381543
-0.5211591994484068,-0.01364703392181586,3.6816822339280773
-0.3608172212218446,-0.004723356162350598,3.063013472853775
-0.23462393724638259,-0.009218399600971405,2.4708154620397074
-0.13847261525426546,-0.006651316677534319,1.8985359931226216
-0.06177295243071752,-0.004048813210630294,1.2686776257730525
-0.019855496781207835,-0.002350052909798139,0.7482208405930811
-0.00024813518188373704,-4.375292742910487e-05,0.08399384427942307
-0.011444901727058632,-0.0024849317530390583,-0.5726462331681688
-0.05081812659877138,-0.01361667598300338,-1.2137142530355398
-0.11785799274940226,-0.04406529784383269,-1.8770019462527794
-0.20696995424597944,-0.10094599153974927,-2.5392331196634657
-0.3136247476788547,-0.18473909464638202,-3.1924491162461397
-0.41754473433676725,-0.30896685049231876,-3.813652871640946
-0.5039866700630343,-0.4952663213177329,-4.448028013348116
-0.5400856159773062,-0.7502262469975177,-5.087578049486965
-0.5005223652955445,-1.061259268110277,-5.731868875862623
-0.32402090495449043,-1.4034887325740768,-6.350698783717464
-0.022879664756184446,-1.7477778037604688,-6.995853878028251
0.3437992092912289,-2.0544630634027983,-7.637071172380664
0.9515621061716256,-2.2148207880154462,-8.215611522519989
1.8822910101047194,-2.324435816149819,-9.472576241554563
2.8187000097764097,-1.91918452517877,-10.114398215226577
3.6798901371824413,-1.1956687855437977,-10.773948396842703
4.336461557981162,-0.20829518550745596,-11.412442214649964
4.629998720426264,1.4376528162146964,-12.059931531157265
4.241618222166118,3.2842117275222455,-12.685962093924397
3.0105256980113966,5.060238750169557,-13.290668832464
0.618209758126361,6.420353816958282,-13.91048010787778
-2.7214163694589826,6.489841429920336,-14.529975513304235
-5.7948776607576775,4.949293084676863,-15.120285986997686
-8.030886806949631,1.817204156913575,-15.716789815709209
-8.437226253838482,-2.660247219333231,-16.291111806030006
-6.31739312788946,-7.078041001687674,-16.87062027704919
-0.7502902076475091,-10.096374200607706,-17.42774849045641
6.444648356652812,-8.630430810125846,-17.975948302322507
11.688397084881927,-3.5735016059204225,-19.776722056566975
12.063129930548536,4.630601730296818,-20.33429515489538
5.06216475499442,12.688416171718396,-20.908138090969263
-7.513334204670356,12.260647097853761,-21.451061694767883
-14.560784897335072,4.038063032806838,-21.98933643897875
19.862282326712297,0.0,-25.21097051790735
20.586064969023305,0.0,-25.666204998182838
21.291524644352595,0.0,-26.102275544850166
21.985613398041398,0.0,-26.52432145668056
18.84709672758147,0.0,-24.55823884733201
17.775724869590377,8.194721408403868,-25.027155244906883
20.26926072721995,0.9736024098967508,-25.482624664929407
20.92241225472055,1.83047388590385,-25.924402385735966
21.498163686898096,3.021369869125238,-26.357200731214657
22.127424659832194,-3.4057363942904884,-26.765940753022992
22.97396717119344,-8.589614352296044,-28.87776937587983
20.414453937972578,-14.831968971943631,-29.29068443873686
29.215887502254873,0.0,-31.51729961587232
26.521647475105187,0.0,-30.028919630142813
30.263837841327625,0.0,-32.077569836337965
30.7750560810801,0.0,-32.34736321180945
31.2219463431851,0.0,-32.58137774355611
31.638275160656924,0.0,-32.797886448098076
32.02314788730599,0.0,-32.996772996285614
32.379690357211636,0.0,-33.179955879193024
32.70240145240287,0.0,-33.3448894042505
31.05724200680683,0.0,-32.49532625211558
25.145186697005805,-18.948257276119627,-32.71843954724556
31.899892872871384,0.0,-32.93321055830462
-32.226049278500824,-1.5479281489957388,-33.12021945413162
-34.40460771753537,-2.707701350001451,-35.24763494703698
-34.57969278940858,-4.245852395304813,-35.41493595759273
-34.55555442204403,-6.248662158364298,-35.55524314750506
-34.234665702425566,-8.853686545192716,-35.67906792662436
-34.227447493107725,-9.653138549586739,-35.78065092008482
-33.460852487394206,-12.510500107537702,-35.861292498153524
-31.7244052016234,-16.691017010020335,-35.92356199451688
-30.22609212522712,-19.442075762134994,-35.96948173662798
35.588074250663894,0.0,-35.793444553771295
35.389203237036064,0.0,-35.69329512013844
35.155055579513345,0.0,-35.575019337485685
34.88063800814531,0.0,-35.435899428309014
34.57292089136845,0.0,-35.27924534466779
34.225342068157154,0.0,-35.10145744059152
35.465323072967934,0.0,-35.73166145908759
16.74491829294173,-33.22130912133772,-37.599282748486715
23.608434506276662,-28.386057125028447,-37.456382562200524
29.52604066078029,-21.649388722184238,-37.29985425088218
34.59325302401154,-10.907210781855138,-37.12596485619705
35.877068388607974,-4.3936736964899445e-14,-36.92327990261839
33.3737830733252,11.982412493183881,-36.707862148002796
31.942803255292585,0.0,-34.840013256328106
31.276355613216317,0.0,-34.474650299926466
30.582903137022342,0.0,-34.09032588883317
33.35985882702004,0.0,-35.60441876265868
32.76783816346584,0.0,-35.287077666076314
28.319947795026845,0.0,-32.804847449897096
27.54261526343752,0.0,-32.35149733800007
26.737462041827506,0.0,-31.875124432532733
25.905635221095075,0.0,-31.37537471332594
26.397792497965078,0.0,-32.494794966557386
25.502260558419895,0.0,-31.938854430564596
24.594625056682972,0.0,-31.36534715681175
23.6661596315512,0.0,-30.767619102914804
22.751051860809678,0.0,-30.166903626862123
26.36677856105099,0.0,-32.475700799860185
25.365787492721434,0.0,-31.85328083116176
8.282220198752555,-23.067893918350045,-31.311115691251047
24.030106446512356,0.0,-31.003294306581264
17.749164123592266,14.761823979545092,-30.38788301639229
22.125285713553325,1.159537090250107,-29.769547702882676
18.02678190959257,-11.155311129470821,-29.119886088601387
9.203612861412058,-18.063107290409636,-28.476445877413312
14.392948032990022,0.0,-23.99412264117196
17.88773488079958,0.0,-26.74900736909658
-17.584467654608734,2.237026832910928,-27.285526494940225
-15.42244936882246,6.467169748703922,-26.50260318335471
-12.909944434968443,9.123846670789199,-25.76742935347804
-10.46903469418816,10.469034694188153,-24.936498063640876
-8.498918567332115,10.97650543106094,-24.146472097976837
-7.898211388981882,10.29314948218458,-23.343472341840304
-6.640739351955485,10.033062724557787,-22.47957591849529
11.22209507317265,0.0,-21.710089660645146
-10.375628287788185,-0.7255346080759169,-20.900729882303004
-9.23674324362086,-2.474977892821829,-20.040667930903563
-8.070957435614435,-3.425918174117973,-19.189962776477692
-6.387643527694572,-4.769879658306468,-18.29826557420471
-4.103998970568737,-6.027529811072746,-17.500454232044365
3.494722074396298,0.0,-12.115210568729069
2.9641885126133967,0.0,-11.157773860845301
2.6033914247133905,0.0,-10.702767057513173
4.970956282762646,0.0,-14.789255439052923
4.350901588137312,0.0,-13.83617251547702
1.985830979795029,0.0,-9.34754315908631
-0.4114458369149158,-1.48362575807981,-8.230633479500613
0.7188919946643051,0.0,-5.624166406253412
0.48075278385627496,0.0,-4.599252383776748
0.2899503983830049,0.0,-3.5718087195218358
0.14690455456187673,0.0,-2.542400519336514
0.05275714101444626,0.0,-1.5235859689021933
0.005500435536907314,0.0,-0.49195443246699366
-0.004712624514622465,-0.023163289517845118,-1.0198354463222739
-0.0023667258131238127,-0.01494291868743098,0.8158946611753426
-0.010244955359732542,-0.059622128202781115,1.631508756856009
-0.029759388338244437,-0.16877387804562896,2.746017012871989
-0.04807546022944029,-0.29519439601403924,3.7091568016564813
-0.05443134443092333,-0.39995395534939815,4.308999791878691
-0.06796649483526895,-0.5742460154003929,5.157489081888472
-0.09249520622531367,-0.9605994446591452,6.662728132572699
-0.061208436348375576,-1.0779147691360575,7.047265808945902
2.2405384599531923,0.0,10.15208201098902
2.7276499094789246,0.0,11.201423830747167
3.259355330425722,0.0,12.244604738397365
3.8344851072216386,0.0,13.28105097242667
4.444359145245834,0.0,14.298269849226807
5.101983193690256,0.0,15.319635338667556
5.798978289220501,0.0,16.33257485224369
6.533811221368538,0.0,17.336531261557276
7.304865546129157,0.0,18.330952379021152
8.100886221060383,0.0,19.30390546414838
9.327494221516385,0.0,21.15938852218529
10.234165527574863,0.0,22.163933435281596
11.171118139269362,0.0,23.156287929737992
12.136291001132514,0.0,24.135906199154004
8.19539296858633,0.0,19.833780842092207
-9.039168979974587,4.207638970259502e-14,20.829789030107342
-9.291080307792267,-3.5200754417888835,21.838184005751263
16.223505163823837,0.0,27.905702783903223
11.773993515819805,0.0,23.772919230909583
3.5629739880246296,-12.224009973480001,24.721827595682598
9.757008023900415,-9.672231435957665,25.679885754580653
14.429000153947888,-3.198832321404406,26.634710528688437
14.454156380241209,6.359981022463524,27.53166894485021
22.783154804225273,0.0,33.069493957464985
17.91487407697055,0.0,29.324289517302653
-18.399506100877957,7.247758199276893,31.444821504888015
-19.512492888049263,-7.49014425360638,32.327008112731434
-9.997300462528038,-19.62080691444909,33.18203309295852
29.542480401327637,0.0,38.43337117748561
30.676906575859284,0.0,39.16433746143249
25.46357651203142,0.0,35.68163148738537
-22.842380683480567,13.725086997539428,36.502523321857375
-22.601744681544385,-16.121667803723522,37.25743632604425
35.106095623972394,0.0,41.89635761254932
36.16714644233945,0.0,42.524784798008945
31.153832325724807,0.0,39.46760210965749
-27.01981412172487,-17.71496639306461,40.19284303086088
33.422246334805465,0.0,40.87924065757916
-20.41749680546281,27.84595207770033,41.550740462869676
-17.53759752371754,30.99759868244728,42.19885234340968
-3.154448316413736,37.96259411951235,44.50683258300157
39.1470917078276,0.0,45.11816451061629
-34.888041947005775,19.940158758686877,45.71201604666444
-27.023393730232222,31.0868584031538,46.28072544744529
-17.317210820599716,38.44278251747175,46.82397991623891
-0.18801333493199923,43.08920888046832,47.33561229406938
15.58874053455635,41.14577729910601,47.83294303785458
23.10949691544424,38.46066156381596,48.303349754296335
25.70789610681045,37.75710259066822,48.73668595138922
29.07073437621225,36.221384337949445,49.14383614709476
33.21785097497029,33.50900365086498,49.53322065419495
36.52780199109544,30.923066987469163,49.886728304963285
39.34601951571162,28.325080962501296,50.20974497391276
40.57059100690273,27.623532184249925,50.51988245384967
41.58792787752149,27.007516149012968,50.77963931110386
43.36267220202031,28.70112662537876,52.99093758830495
42.43400946732958,30.830112511796706,53.22002718913619
40.03099134504767,34.49290891193523,53.41769033642515
53.998056302402354,0.0,53.99902814245574
53.44912380518639,0.0,53.72385583220982
39.41268748447009,-36.43271356134115,53.835838825442835
37.90268414981753,-38.23489913633593,53.91889606546445
45.37145294527383,-29.18389919363509,53.973446691791885
53.997285261731164,0.0,53.99864261380542
-26.172942667498823,47.21723846814887,53.99301038579292
-44.82919018113007,29.953907234252924,53.957787802068275
-52.51643020788182,11.642612278148286,53.89565099199099
-39.36151962771129,36.38541448107451,53.800881057870015
53.36317560773344,0.0,53.68064346501079
-27.92135450856319,-45.12040610114026,53.52836196301385
7.606889251524059,-54.125829461823436,55.324807081954056
46.73261345815027,-27.527613061831328,55.11170584778617
53.76218636136866,0.0,54.869685949863474
16.00940265541953,-50.7753382508677,54.60226712980902
44.40495540162177,-28.289076518856533,54.29941324917153
51.73904392506154,5.209847774506842,53.963305379682886
38.277645951135945,34.16410521298669,53.60194022678497
15.627426756865209,48.09627405801579,53.216531799079284
49.76008692079519,0.0,52.78792350116199
48.89977249318767,0.0,52.329602135106185
47.99240874543551,0.0,51.841825679121186
47.04003832405411,0.0,51.32486869098673
46.05647981361521,0.0,50.78545923354885
45.02107827697748,0.0,50.21135711679917
43.97245486702539,0.0,49.623154600986645
44.39447674644578,0.0,50.743271980567584
31.710846813927933,-29.31320527722495,50.046590532050516
41.968039312546665,0.0,49.337068013084306
40.72307092380801,0.0,48.59977483055724
-26.15127042755025,29.55863416048839,47.84406885956881
5.308314595725362,37.77062095131303,47.03429853980549
30.141213793932017,21.105105109301675,46.19682258224468
35.326975167978205,-3.0907098438598952,45.351860728012355
24.027480820491444,-24.238080396639965,44.49152020514584
0.7148645610559179,-32.761779010825194,43.59627830909007
-18.37390586842961,-25.522965312478934,42.708616590995454
-27.55187740650065,-11.979897249753035,41.74367710018893
-28.381095047069575,4.368268327542249,40.81038187612209
-21.384241136262254,17.00979345046878,39.809684273620704
-10.44612771785339,23.740631154169723,38.78606068519003
1.2219379316090258,25.43931514188772,39.09115898349746
10.273102769610619,21.78209463239678,38.01298099782985
22.425252689545257,0.0,36.681264446208985
14.748019717699382,15.007693896429501,35.53133945908247
15.816266065026749,11.810566047846276,34.41458618106276
16.255894624846135,8.552639898904106,33.19804130029275
11.18403849830036,0.0,25.904484358852265
10.109146751533736,0.0,24.628211569093363
14.81616459730893,0.0,29.815597861497526
2.137024468728802,-13.492641476334258,28.629525615576505
-0.48914720347759144,-12.449627672993945,27.341433711854798
-2.7938848724297234,-11.000947999513553,26.096186846623034
-4.501580869330516,-9.22960854956824,24.822022941826496
-5.77788790979566,-7.19909913296001,23.534206638549588
-6.106825667566932,-5.547049883259052,22.24864303442705
-6.002133582842798,-4.5229320706092,21.586108959556757
-5.650875622739392,-3.3953886247269227,20.217195996227076
-5.204741678216471,-2.42701090327082,18.869377747614397
-4.622016991743363,-1.6822766072671933,17.462994024232916
-4.013569546678419,-1.1319436811725596,16.07944191832784
-3.403248821647721,-0.723382868036995,14.68725040085504
-2.793562138331082,-0.3801871213096266,13.221099447836723
-2.2260757390769528,-0.23396998819915804,11.780362064376277
-1.7308139114118368,-0.16665842413690826,10.383004553292249
-1.2826732547177824,-0.09531908817010588,8.930007046628493
-0.9199560569577395,-0.04016614888117008,7.555899291119144
-0.6221208983819079,-0.01629080905158031,6.211659819948745
-0.36302396858928054,-0.0158499687669974,4.746464852978612
-0.17112133406536517,-0.012716511761330448,3.261713871665802
-0.05342046812439053,-0.00608649353151115,1.8257867413737165
-0.0027114044275119193,-0.0004052221067541116,0.4188760299105252
-0.01609212903432396,-0.003937718922939836,-1.0296998291877004
-0.09710064603652592,-0.0292239774147128,-2.5475075064531967
-0.24541910618267837,-0.07974150143062651,-4.063881252260455
-0.4455391362922002,-0.18683006539269184,-5.5605804511777155
-0.6650215928017507,-0.3648433393234293,-6.967479990525735
-0.9201963081549688,-0.6503304537772591,-8.492088129464454
-1.1388652735212093,-1.0435777531333654,-9.942846165559494
-1.2369128526969038,-1.5974950857351884,-11.37121173691695
-1.1341797943724692,-2.2998891087767555,-12.810852264384312
-0.8821614847303265,-3.076462703648646,-14.311824291945339
-0.21937436213440117,-3.8633051099129143,-15.736893897677335
0.6822429925850079,-4.564994455883609,-17.187332764352956
2.081773321563054,-4.964465894158086,-18.56151689406261
3.7399364998731106,-4.963063365345776,-19.943004569523875
5.7328910768480315,-4.642403658077678,-22.065182088566917
7.702899930751065,-3.269687032386543,-23.500984409349183
9.3370773408885,-1.1878262659295162,-24.924159757280627
10.17384024282523,2.3488160936615112,-26.25139931878273
9.516235888972865,6.601647737411874,-27.647887053523032
6.75867648784306,10.816143354113143,-29.01335442439142
2.004435529966262,13.824351207016734,-30.363597671308426
-4.723107061914362,14.53622884876989,-31.76103751683859
-11.802001178348284,11.597794257251026,-33.046750965774415
-17.14473108633389,4.997233397617676,-34.331313017597864
-18.65734909663265,-4.738363039533182,-35.64374341766007
-14.194763558448038,-14.95815972095501,-36.891808651771065
-3.0738091762122965,-21.871288744807504,-38.17972246870714
11.921834127077991,-20.239258112263386,-39.37395748466179
23.114032312824776,-9.338675239182514,-40.56270374274567
25.94294070270205,8.304400791159274,-43.03832117491446
11.931896897785268,26.18215815509895,-44.23293152029057
-14.141770215270352,26.87908401915535,-45.44573029521859
-30.64896723843049,8.933359287767379,-46.592443342192404
42.04529016398273,0.0,-53.47036311033268
43.56758356567979,0.0,-54.42973160384153
45.0868494172858,0.0,-55.370621816767006
46.58172704336017,0.0,-56.281057550018474
48.032039013349404,0.0,-57.150491274421775
41.44944216533357,0.0,-53.09013154290243
42.9020746052091,2.248402456694326,-54.0494650713634
44.4872457350758,0.38823431190500474,-55.00225360978758
45.94269971018083,2.8099758910615695,-55.945880565194
47.021897357177345,-6.399399372380651,-56.80637679569448
46.04353924996651,-16.531319770582886,-57.67709528234879
42.06761833530788,-30.28435175688819,-60.23638836992552
60.0705680198629,0.0,-64.84550687125827
54.49254921844613,0.0,-61.76146407988746
62.23611253134092,0.0,-66.00399894850209
63.22556114936188,0.0,-66.52660580891927
64.1860037723509,0.0,-67.02999525633702
65.05968581231099,0.0,-67.4846501573637
65.85824091522872,0.0,-67.89754681920408
66.59869851134202,0.0,-68.27817290901933
67.26964707411355,0.0,-68.62124521741025
63.866024303880096,0.0,-66.86270785177345
52.37755607939919,-38.05452200466935,-67.31979936587109
65.62093998827355,0.0,-67.77511194516131
-65.64458396378794,-9.810648806534907,-68.1627088478818
-66.47762638567986,-8.751945547356497,-68.50976677982257
-68.85125603965506,-10.289889159271528,-70.79792889826619
-69.50609237991814,-9.768444239975286,-71.08881863637393
-69.00991668272677,-15.299130197994339,-71.33969416721733
