x,y,z
-0.03259873930195156,0.05019765651560065,0.08776244419430045
-0.02992692150779471,0.05183494856562625,0.08776244419430045
-0.024908653093481517,0.048885984239250196,0.08044890717810875
-0.02434475118334677,0.05467920640934505,0.08776244419430045
-0.02144969899390308,0.05587837628999055,0.08776244419430045
-0.016954533447928438,0.052180688473176556,0.08044890717810875
-0.015491314495011047,0.05781437277140941,0.08776244419430045
-0.012444313703311923,0.058545892940396665,0.08776244419430045
-0.010143470905474513,0.06404335479350187,0.09507598121049217
-0.00625643023108293,0.059525957400939106,0.08776244419430045
-0.002871465766616247,0.05479083078693711,0.08044890717810875
4.275822673833071e-18,0.0698294835181877,0.10238951822668388
0.0031325081090359265,0.05977181540393139,0.08776244419430045
0.00573506104515936,0.05456546095086085,0.08044890717810875
0.00858293692001689,0.054190530979116976,0.08044890717810875
0.020740522838853245,0.09757648823399447,0.1462707403238341
0.03098262899002208,0.11562874554281882,0.1755248883886009
0.04161567300855164,0.1280798717068879,0.19746549943717603
0.03574949832317182,0.09313062714998428,0.1462707403238341
0.05477569016253027,0.12302821442102638,0.19746549943717603
0.045288460169966405,0.08888360770772764,0.1462707403238341
0.07980512402078595,0.13822652950833667,0.23403318451813454
0.09236309468886277,0.14222669346086853,0.248660258550518
0.08502124835918144,0.11702170909746677,0.21209257346955943
0.09416810973101584,0.11628793094311214,0.21940611048575112
0.1001250956748232,0.11120018430492894,0.21940611048575112
0.14107686092132796,0.14107686092132793,0.2925414806476682
0.1408535667862433,0.12682512118810937,0.27791440661528477
0.14342178149650503,0.11614066866825287,0.2706008695990931
0.15737402257935187,0.11433892020717505,0.28522794363147647
0.15895924563273542,0.1032293411228466,0.27791440661528477
0.16414400379114982,0.09476858477468328,0.27791440661528477
0.1688788546446825,0.08604807432293615,0.27791440661528477
0.17315082029625933,0.07709171208059813,0.27791440661528477
0.1769481915849701,0.06792404681402643,0.27791440661528477
0.18026056018006445,0.05857020645648006,0.27791440661528477
0.18789671150708062,0.05034677210878589,0.28522794363147647
0.2146682741147878,0.045629150245477104,0.321795628712435
0.21183571200927542,0.03355148068733874,0.3144820916962433
0.20834085090328688,0.021897505808790286,0.3071685546800516
0.20920135391375988,0.010963778381625716,0.3071685546800516
0.20948845055456308,0.0,0.3071685546800516
0.2030049540920219,0.0,0.3094309278913365
0.207671297561638,0.010883591526033097,0.31697802369356426
0.20681708809598467,0.021737351884202505,0.31697802369356426
0.20539600736753982,0.03253153167180212,0.31697802369356426
0.20825509213741625,0.04426598633500285,0.32452511949579194
0.20087035553484506,0.053823049548914224,0.31697802369356426
0.1742331664363022,0.05661178751218072,0.27924254468242565
0.1617866050434052,0.06210405902664267,0.2641483530779702
0.14926805784781647,0.06645842115414184,0.24905416147351478
0.14999700269050625,0.07642729021869725,0.2566012572757425
0.15007952821518206,0.08664845601488738,0.2641483530779702
0.13288138938075375,0.08629418325849654,0.24150706567128705
0.08812580662586679,0.06402714632846884,0.16603610764900983
0.0692624547344075,0.05608762994381511,0.13584772444009896
0.077270822067683,0.06957496069596056,0.15848901184678213
0.08052590565896213,0.08052590565896212,0.17358320345123757
0.06294877396301193,0.0699116961564751,0.1433948202423267
0.08724742435704573,0.10774159625352274,0.21131868246237617
0.05238584699601996,0.07210293269389102,0.13584772444009896
0.04045039840242025,0.062288151272228316,0.11320643703341579
0.06684309464005601,0.11577563605171189,0.20377158666014847
0.04720509101743065,0.0926452075441362,0.15848901184678213
0.026180590151631638,0.058802568243079216,0.09811224542896037
0.01951841855123056,0.05084721872792735,0.08301805382450492
0.016830531422540214,0.05179904948106281,0.08301805382450492
0.015378014156832634,0.05739153015281287,0.09056514962673264
0.012353298512093828,0.05811770013137197,0.09056514962673264
0.00929472333480061,0.0586845735335828,0.09056514962673264
0.005693115969672084,0.054166380215615026,0.08301805382450492
0.003109597578866607,0.05933465644618228,0.09056514962673264
3.941368017217135e-18,0.06436742446820208,0.09811224542896037
-0.003109597578866586,0.05933465644618228,0.09056514962673264
-0.005693115969672077,0.05416638021561503,0.08301805382450492
-0.009294723334800616,0.05868457353358279,0.09056514962673264
-0.01750050622546623,0.08233340851944365,0.12830062863787126
-0.0166595153365687,0.06217415766554729,0.09811224542896037
-0.021420676355960264,0.06592606297589813,0.10565934123118809
-0.02306722192418157,0.06009216758755052,0.09811224542896037
-0.030208373251882643,0.06784911720355294,0.11320643703341579
-0.04945295249445114,0.09705688409385697,0.16603610764900983
-0.06931876481190989,0.12006362257214566,0.21131868246237617
-0.07820410357801251,0.12042375912630811,0.21886577826460388
-0.08148909532714214,0.11216011752383047,0.21131868246237617
-0.0872474243570457,0.10774159625352277,0.21131868246237617
-0.08945352089480643,0.09934819980130673,0.20377158666014847
-0.0665214003269687,0.06652140032696871,0.1433948202423267
-0.08095038502328693,0.07288805406243488,0.16603610764900983
-0.08465411134205357,0.06855154770910737,0.16603610764900983
-0.0801143696598789,0.05820649666224442,0.15094191604455443
-0.07059323810852546,0.045843784856076285,0.12830062863787126
-0.09004771692910925,0.051989073608932436,0.15848901184678213
-0.12793861994190237,0.06518798283359471,0.21886577826460388
-0.13569823440710585,0.06041674650376534,0.22641287406683158
-0.13867423289434733,0.05323205059426514,0.22641287406683158
-0.1365611304500747,0.04437140102306058,0.21886577826460388
-0.14347882538203216,0.038445035392081627,0.22641287406683158
-0.1549805336836586,0.032942129365583515,0.24150706567128705
-0.15160181496175554,0.024011368614901583,0.23395996986905931
-0.1477264914971319,0.015526679917287544,0.22641287406683158
-0.15822575052315274,0.008292260210310928,0.24150706567128705
-0.15844289099865125,1.9403657930915124e-17,0.24150706567128705
-0.1565036161174089,1.9166165253317093e-17,0.24868670766623066
-0.161173168767947,0.008446727855138912,0.2564581672808004
-0.16051021896223272,0.016870303816351795,0.2564581672808004
-0.1594073218032715,0.025247639447444428,0.2564581672808004
-0.1578675002555146,0.03355577305375352,0.2564581672808004
-0.1558949748627927,0.041771932618555524,0.2564581672808004
-0.16279788867586228,0.05289624053591969,0.27200108650993976
-0.15980640449729913,0.06134393125483505,0.27200108650993976
-0.15637690207201585,0.06962348252214537,0.27200108650993976
-0.15251878142777842,0.07771220066333134,0.27200108650993976
-0.15671362411396067,0.090478653067877,0.2875440057390792
-0.14356013067232806,0.09322903893903665,0.27200108650993976
-0.14639753592013494,0.1063640358411705,0.2875440057390792
-0.14063023965953395,0.11388012266067793,0.2875440057390792
-0.1344774856871143,0.12108407197968267,0.2875440057390792
-0.1279561382738417,0.12795613827384172,0.2875440057390792
-0.12108407197968263,0.13447748568711435,0.2875440057390792
-0.10772444035469526,0.13302860508334297,0.27200108650993976
-0.10636403584117046,0.14639753592013496,0.2875440057390792
-0.09855641259269593,0.1517635667107468,0.2875440057390792
-0.09047865306787699,0.15671362411396067,0.2875440057390792
-0.08215289784409312,0.16123414036650863,0.2875440057390792
-0.07360196723769646,0.16531272504755967,0.2875440057390792
-0.057838563754558786,0.15067460995459636,0.2564581672808004
-0.0498735982195814,0.15349515218009877,0.2564581672808004
-0.04430356489846794,0.1653431551575074,0.27200108650993976
-0.033555773053753485,0.1578675002555146,0.2564581672808004
-0.02601271943070033,0.16423784670640093,0.2642296268953701
-0.016359082488583494,0.15564627293307415,0.24868670766623066
-0.007934804954827434,0.15140509793352597,0.24091524805166095
9.583082626658547e-18,0.1565036161174089,0.24868670766623066
0.007934804954827488,0.15140509793352597,0.24091524805166095
0.01533663983304704,0.14591838087475698,0.23314378843709122
0.024482559464188525,0.15457679690014206,0.24868670766623066
0.030505248230685025,0.14351590932319502,0.23314378843709122
0.03670866805873056,0.13699861427336327,0.2253723288225215
0.046850955903243154,0.1441924156843352,0.24091524805166095
0.052580512504144354,0.1369769181405421,0.23314378843709122
0.059677270733267423,0.13403734463315645,0.23314378843709122
0.05772906334990329,0.11329966620349255,0.2020579499788124
0.05379811804035932,0.09318107379749012,0.17097211152053357
0.0532737365365924,0.08203436038418747,0.15542919229139418
0.05461936975627673,0.0751771130400693,0.14765773267682444
0.06771250536580847,0.08361798033810128,0.17097211152053357
0.06872339220468474,0.07632505944403786,0.16320065190596386
0.0968316722072316,0.09683167220723159,0.21760086920795185
0.10176674592538384,0.09163118960624633,0.21760086920795185
0.10262206677857887,0.08310171113076494,0.20982940959338212
0.1068306343200985,0.07761699912734063,0.20982940959338212
0.11074638651865308,0.07191954432439973,0.20982940959338212
0.09318107379749013,0.0537981180403593,0.17097211152053357
0.09586894832603216,0.0488476689883797,0.17097211152053357
0.06701867231657822,0.02983863536663371,0.11657189421854561
0.07762025361297388,0.02979562375234847,0.13211481344768505
0.10233010145339914,0.03324906547972094,0.17097211152053357
0.061413171915645604,0.016455609819430943,0.1010289749894062
0.052622500085171525,0.011185257684584504,0.08548605576026679
0.05313577393442383,0.0084158798158148,0.08548605576026679
0.0583673523499028,0.0061346559332188175,0.0932575153748365
0.058608425006526174,0.0030715374018686964,0.0932575153748365
0.058688856044028334,0.0,0.0932575153748365
0.052869393276607536,0.0,0.08784990610520221
0.05759665921153656,0.0030185130033987496,0.09583626120567514
0.05257976920842237,0.005526356433096995,0.08784990610520221
0.05696561816033916,0.009022467550066558,0.09583626120567514
0.05641534929356254,0.011991452671252963,0.09583626120567514
0.0557104498757551,0.01492757005418312,0.09583626120567514
0.050281780988288775,0.01633754100476431,0.08784990610520221
0.058331981764518745,0.02239154989174046,0.10382261630614807
0.048298594076165074,0.02150391954278163,0.08784990610520221
0.04710697433933795,0.02400220227457369,0.08784990610520221
0.04578623766021233,0.026434696638303765,0.08784990610520221
0.09271091763482872,0.060207173884366756,0.18368616731087736
0.11276317196808856,0.08192724002759831,0.2316042979137149
0.08590967416370048,0.06956828243475026,0.18368616731087736
0.09286636518460417,0.08361725079145772,0.20764523261229614
0.10195719955392996,0.10195719955392994,0.23959065301418783
0.07075305836200269,0.07857923207928046,0.17569981221040443
0.10284006968615259,0.12699690963329635,0.2715360734160796
0.0734520083006054,0.10109801624725183,0.20764523261229614
0.06806028352145807,0.10480364602198027,0.20764523261229614
0.06969147295552812,0.12070917201328701,0.2316042979137149
0.050186422937745,0.09849640089134298,0.18368616731087736
0.0684215621815779,0.15367734478779793,0.27952242851655246
0.06545222276047213,0.17050886977320864,0.3034814938179713
0.0608944710177579,0.18741391095634904,0.32744055911939
0.04602667433373128,0.17177388711691155,0.29549513871749833
0.036973645736363324,0.17394732698848445,0.29549513871749833
0.02781927494603856,0.17564398932771239,0.29549513871749833
0.01909104949615326,0.18163920272000458,0.3034814938179713
0.009307081760479502,0.17758969923557102,0.29549513871749833
1.1183457561201276e-17,0.1826397222282806,0.3034814938179713
-0.00930708176047944,0.17758969923557102,0.29549513871749833
-0.01858865345678078,0.17685922370105706,0.29549513871749833
-0.029323019537716346,0.18513825902110226,0.3114678489184442
-0.043968659794594155,0.20685628074306264,0.35139962442080885
-0.05349045936082286,0.19962911205478912,0.3434132693203359
-0.062379702018191,0.19198498195528443,0.335426914219863
-0.07234193041946917,0.188457171854599,0.335426914219863
-0.08210587461789345,0.1844128137453576,0.335426914219863
-0.09164477232109954,0.1798629929320176,0.335426914219863
-0.10093247807352344,0.17482018015717435,0.335426914219863
-0.10994353491927843,0.16929819742012198,0.335426914219863
-0.11300308969323906,0.1555354096111567,0.31945420401891716
-0.12703773314171785,0.15687853542936608,0.335426914219863
-0.13185797240191408,0.1464431143295681,0.32744055911939
-0.08156575964314396,0.08156575964314397,0.19167252241135027
-0.10358171501359692,0.09326539511354902,0.2316042979137149
-0.12699690963329632,0.10284006968615263,0.2715360734160796
-0.10498640148753076,0.0762770855429364,0.21563158771276908
-0.13705092172105116,0.08900190922036823,0.2715360734160796
-0.08741009007858717,0.05046623903676173,0.1677134571099315
-0.11134375752934422,0.05673247810353782,0.20764523261229614
-0.12294187583023836,0.05473724974526236,0.22361794281324202
-0.09871566144764711,0.037893392124483845,0.17569981221040443
-0.1051346329755129,0.03416031300996176,0.18368616731087736
-0.13927612468938774,0.037318925135457835,0.23959065301418783
-0.0658179075091563,0.01399002811646179,0.11180897140662101
-0.11393123632067831,0.01804493510013313,0.19167252241135027
-0.0812596433221073,0.008540732669331743,0.1357680367080398
-0.05759665921153656,0.0030185130033987487,0.09583626120567514
-0.10573878655321507,1.2949266649812002e-17,0.17569981221040443
-0.0563815572471545,6.904749361367101e-18,0.09829824531467901
-0.05630428828246427,0.002950782712996109,0.09829824531467901
-0.05139996874581699,0.00540235440770878,0.0901067248717891
-0.055687406717611784,0.008820018746093772,0.09829824531467901
-0.05974527535918488,0.012699250306377032,0.10648976575756894
-0.05446040227142211,0.01459262080810165,0.09829824531467901
-0.05362204741877452,0.017422859358694722,0.09829824531467901
-0.057023111449822805,0.021889121651403196,0.10648976575756894
-0.05150711551795425,0.02293244532609369,0.09829824531467901
-0.05023633535111461,0.02559669135072954,0.09829824531467901
-0.04882786088096242,0.028190778623577245,0.09829824531467901
-0.04728555263811851,0.030707596931734724,0.09829824531467901
-0.04941477448079463,0.03590193517209134,0.10648976575756894
-0.04381669951528112,0.03548206365477808,0.09829824531467901
-0.041899662520580326,0.03772662558824518,0.09829824531467901
-0.03986778146332048,0.03986778146332048,0.09829824531467901
-0.04087051105393227,0.04539130106396204,0.10648976575756894
-0.07983464322325064,0.09858757390938257,0.2211710519580278
-0.07732724498604286,0.10643182195863461,0.22936257240091773
-0.06653312668542527,0.10245203071592343,0.21297953151513788
-0.06577848345501357,0.11393167538891234,0.22936257240091773
-0.057592555539141464,0.1130317545400079,0.2211710519580278
-0.04586489065218733,0.10301423103590852,0.19659649062935802
-0.03704312894852849,0.09650065014585398,0.1802134497435782
-0.02613428903804207,0.0804330711281618,0.14744736797201852
-0.023104982946160934,0.08622897026308503,0.15563888841490844
-0.018560442755474107,0.08732001783265482,0.15563888841490844
-0.013965029681315145,0.08817172730288533,0.15563888841490844
-0.014733693839205707,0.14018173294313727,0.24574561328669753
-0.007376956782490247,0.14076072070616066,0.24574561328669753
8.91863459176584e-18,0.1456523562218158,0.2539371337295875
0.007376956782490295,0.14076072070616066,0.24574561328669753
0.014733693839205725,0.14018173294313724,0.24574561328669753
0.022785048427408906,0.14385913402049713,0.2539371337295875
0.03125969306185118,0.1470652931918397,0.2621286541724774
0.03891365548827103,0.145227739390459,0.2621286541724774
0.04646095828985259,0.1429921264500654,0.2621286541724774
0.0521971362456538,0.13597818884188514,0.2539371337295875
0.061153187536249806,0.13735230804787804,0.2621286541724774
0.06825784360194545,0.13396356093630565,0.2621286541724774
0.07752464121483744,0.13427661742264663,0.2703201746153673
0.08444589156227052,0.13003526975482585,0.2703201746153673
0.09113568159069337,0.1254375044512479,0.2703201746153673
0.09461883641274152,0.11684453204074967,0.2621286541724774
0.1037482203676742,0.11522407193159594,0.2703201746153673
0.10963639902413132,0.1096363990241313,0.2703201746153673
0.11522407193159594,0.1037482203676742,0.2703201746153673
0.1204959236670231,0.09757567505063966,0.2703201746153673
0.1254375044512479,0.09113568159069337,0.2703201746153673
0.13003526975482588,0.08444589156227052,0.2703201746153673
0.13834560582939354,0.0798738727668022,0.27851169505825724
0.13814992221556519,0.07039090121450622,0.2703201746153673
0.1459368273008704,0.06497526175726541,0.27851169505825724
0.14036458203033306,0.05388091483422326,0.2621286541724774
0.1429921264500654,0.04646095828985258,0.2621286541724774
0.14976610624641082,0.040129707222279494,0.2703201746153673
0.14706529319183972,0.03125969306185116,0.2621286541724774
0.14385913402049713,0.022785048427408895,0.2539371337295875
0.14952718180601307,0.015715940095152772,0.2621286541724774
0.14545274472969938,0.007622855341906619,0.2539371337295875
0.15035081932574534,0.0,0.2621286541724774
0.14159954593460314,0.0,0.25998787606308144
0.14596695605484553,0.007649804015539719,0.26837458174253565
0.14082384880616838,0.014801182935941572,0.25998787606308144
0.13985622055317315,0.02215104921821924,0.25998787606308144
0.13403734463315647,0.028490517110603526,0.25160117038362717
0.1367746584090384,0.03664865926574451,0.25998787606308144
0.13901333766765336,0.04516817144729637,0.26837458174253565
0.1321945644854369,0.05074473893312929,0.25998787606308144
0.1293576219928115,0.057593723974498044,0.25998787606308144
0.1180263696208198,0.060137439033243804,0.24321446470417293
0.11867303607455597,0.06851590932319504,0.25160117038362717
0.11875537160978777,0.07712064005638826,0.25998787606308144
0.11455643905686994,0.08323012483167035,0.25998787606308144
0.11004351526721767,0.08911148162004386,0.25998787606308144
0.09165103825753938,0.08252296551118452,0.2264410533452645
0.0872065153828689,0.08720651538286889,0.2264410533452645
0.06112812260087741,0.06788965796854768,0.1677341135890848
0.06324040631099888,0.07809539793157382,0.18450752494799327
0.06980591114914286,0.09607959404769735,0.21805434766581022
0.05970630197913929,0.09193964253660987,0.20128093630690175
0.06166431839087558,0.10680573246710039,0.2264410533452645
0.05806373423899404,0.1139564948063088,0.23482775902471872
0.052020137783417596,0.11683914244512007,0.23482775902471872
0.04419703068369327,0.1151372013260257,0.2264410533452645
0.03952215001638434,0.12163667045919672,0.23482775902471872
0.024826511115504338,0.09265380085773568,0.176120819268539
0.016144626362675343,0.075954495292122,0.1425739965507221
0.008574599697375191,0.05413789182703477,0.10064046815345087
0.007161862710939469,0.06814057200298469,0.12580058519181359
0.003585845632284253,0.06842201065070884,0.12580058519181359
3.915696822021653e-18,0.06394818203498207,0.11741387951235936
-0.0031077328813129985,0.059299075897281,0.10902717383290511
-0.0057294901687515686,0.054512457602387765,0.10064046815345087
-0.008574599697375198,0.05413789182703476,0.10064046815345087
-0.0113962068442414,0.05361493785326259,0.10064046815345087
-0.014186577780288201,0.05294502906156325,0.10064046815345087
-0.016938064292736137,0.05213000162537002,0.10064046815345087
-0.019643124748308108,0.05117208947823364,0.10064046815345087
-0.022294344764321815,0.050073918190765745,0.10064046815345087
-0.024884457530997436,0.048838497774132336,0.10064046815345087
-0.027406363729278013,0.04746921442982239,0.10064046815345087
-0.02985315098956965,0.04596982126830494,0.10064046815345087
-0.029533270101560437,0.04064905902017965,0.09225376247399664
-0.031620203155499425,0.039047698965786914,0.09225376247399664
-0.03667687356052644,0.04073379478112861,0.10064046815345087
-0.03875845128127505,0.03875845128127506,0.10064046815345087
-0.040733794781128596,0.03667687356052646,0.10064046815345087
-0.0780953979315738,0.06324040631099889,0.18450752494799327
-0.09607959404769734,0.06980591114914288,0.21805434766581022
-0.11109373473173695,0.07214511489145996,0.24321446470417293
-0.11471726820540411,0.06623204567908854,0.24321446470417293
-0.10581674517728672,0.05391632465049446,0.21805434766581022
-0.12518479547691433,0.05573586191080459,0.25160117038362717
-0.09807983816661446,0.0376493224342572,0.1928942306274475
-0.0955716696465117,0.031053117870016266,0.18450752494799327
-0.08382962934747515,0.022462081485456333,0.15934740790963056
-0.08935822975543765,0.018993678073735684,0.1677341135890848
-0.08571832872613837,0.013576449520844058,0.15934740790963056
-0.14990925840656635,0.015756097964066875,0.2767612874219899
-0.16877429293841517,0.008845085892967798,0.31030811013980686
-0.16900590966388115,2.0697254630685878e-17,0.31030811013980686
-0.16776004264319613,2.0544679924781363e-17,0.32572357426680265
-0.1631214456158355,0.008548832718165313,0.31715190125978154
-0.1624504820087692,0.01707423368007226,0.31715190125978154
-0.16133425292231138,0.025552835354277492,0.31715190125978154
-0.16409408321044322,0.034879274117606315,0.32572357426680265
-0.1577794483924075,0.04227687577897364,0.31715190125978154
-0.1553506164210865,0.05047647509713419,0.31715190125978154
-0.1524959792084442,0.05853772190563026,0.31715190125978154
-0.16132255255854824,0.07182542798625971,0.3428669202808449
-0.15340885282197514,0.07816571469054157,0.33429524727382376
-0.14528445866896858,0.08388002132159805,0.32572357426680265
-0.14439792103796306,0.09377310636398774,0.33429524727382376
-0.13929232351423815,0.10120179685777518,0.33429524727382376
-0.12694314385416672,0.10279653101668117,0.31715190125978154
-0.12795079728616232,0.11520741534759371,0.33429524727382376
-0.11862426376514836,0.11862426376514838,0.32572357426680265
-0.11225337905662974,0.12467000761215821,0.32572357426680265
-0.1027965310166811,0.12694314385416677,0.31715190125978154
-0.05189835736296162,0.0714319607765324,0.17143346014042246
-0.05289764974378798,0.08145523750859454,0.18857680615446468
-0.0662210694644195,0.11469825684392257,0.2571501902106337
-0.04409348008184395,0.08653832723290905,0.18857680615446468
-0.03770834969278631,0.08469434009323784,0.18000513314744357
-0.03480621302496935,0.09067328493475062,0.18857680615446468
-0.03546995547366185,0.10916529802562837,0.2228634981825492
-0.03313592966460094,0.12366497306431941,0.24857851720361251
-0.025700517770867785,0.1209114297340108,0.24000684419659143
-0.017956046465167977,0.11337001556702964,0.2228634981825492
-0.01292104170383842,0.12293549989852806,0.24000684419659143
-0.00231049532923386,0.04408687719346906,0.08571673007021123
3.514221566081023e-18,0.05739159353583026,0.1114317490912746
0.0027725943950806502,0.05290425263216286,0.10286007608425346
0.005076123526507956,0.0482960892458503,0.09428840307723234
0.00828740606084675,0.05232462256939829,0.10286007608425346
0.01101450761608621,0.0518191841717189,0.10286007608425346
0.013711419171559004,0.05117171299213217,0.10286007608425346
0.016370748680151623,0.05038398370413615,0.10286007608425346
0.01898520710452874,0.049458155418954874,0.10286007608425346
0.0215476283958779,0.04839676576756447,0.10286007608425346
0.02405098913555125,0.04720272394522312,0.10286007608425346
0.028695796767915137,0.049702577965699775,0.1114317490912746
0.028853263496611617,0.04443012955014247,0.10286007608425346
0.031139014417776972,0.042859176465919434,0.10286007608425346
0.036117700086942026,0.04460164513795048,0.1114317490912746
0.03840247178253123,0.04265026576205413,0.1114317490912746
0.037460293820573164,0.037460293820573164,0.10286007608425346
0.03936947608804996,0.03544843549156728,0.10286007608425346
0.04117074935810813,0.03333941546486955,0.10286007608425346
0.042859176465919434,0.031139014417776972,0.10286007608425346
0.04443012955014248,0.028853263496611617,0.10286007608425346
0.05352585319383053,0.030903165750062443,0.12000342209829572
0.10620612887675204,0.05411472555499032,0.23143517118957033
0.10889272297702009,0.04848216389072527,0.23143517118957033
0.09067328493475062,0.03480621302496935,0.18857680615446468
0.11336396333430637,0.03683418453034115,0.23143517118957033
0.1151363542322974,0.030850693136007763,0.23143517118957033
0.09932010299579459,0.02111113959749856,0.1971484791614858
0.08720770428233049,0.013812343434744582,0.17143346014042246
0.09220162492389603,0.009690781277878825,0.18000513314744357
0.0793563789482443,0.004158891592620964,0.1542901141263802
0.09270949725018733,0.0,0.18000513314744357
0.08904505009642473,0.0,0.1836701384992731
0.11856402259998715,0.0062136771273296355,0.24489351799903084
0.11807633599341225,0.01241032299756066,0.24489351799903084
0.12564108252564096,0.019899592537592516,0.2623859121418187
0.12027985053153058,0.025566271467166318,0.25363971507042476
0.1146812181217874,0.030728739782750366,0.24489351799903084
0.11291583351737752,0.03668857832635172,0.24489351799903084
0.11479955997847914,0.044067422313629236,0.25363971507042476
0.10846226805486221,0.04829051301164834,0.24489351799903084
0.10956437604263049,0.055825837951697925,0.25363971507042476
0.10282036728634908,0.05936336673094982,0.24489351799903084
0.09601645209055364,0.062353813059490525,0.23614732092763688
0.09948237166649089,0.07227817380254117,0.25363971507042476
0.09226800142689352,0.07471715433031251,0.24489351799903084
0.08823115761804452,0.07944369115236746,0.24489351799903084
0.08695078113685978,0.08695078113685976,0.25363971507042476
